746,SRIVASTSVA
747,"ALEBERT,BRUCE"
748,PRESSMAN
749,CURTIN DENNIS
750,"ELLIOTT,WILLIAM H"
751,"ELLIOTT,DAPHNE C"
752,"WEAVER,ROBERT"
753,BHARGAVA
754,XAVIER
755,"FREIFELDER,DAVID"
756,"HORTON,ROBERT H"
757,"MOTTERSHED,ALAN"
758,"DASHEK,WILLIAM V"
759,"COOPES,GEOFFREY M"
760,"TORTORA,GERARD J"
761,"FUNKE,BERDELL R"
762,"CASE,CHRISTINE L"
763,"ATKINS,PETER"
764,"PAUL,JULIO DE"
765,CHAKRAVARTHY
766,"ALTERS, SANDRA"
767,"GUYTON,ARTHUN C "
768,"HALL,JOHN E"
769,"AGARWAL, M.M"
770,"AGARWAL, R.K"
771,"ROHATGI,KK"
772,"GOTHMAN,WILLIAM.H"
773,MUKHERJEE
774,"GUPTA, B.D"
775,"MARCH,JERRY"
776,"STRACHAN,TOM"
777,"READ,ANDREW P"
778,"VARSHNEY, R.L."
779,"MAHESWARI, K.L"
780,"CHRISTRIAN,GARY D"
781,JORDAN
782,"KALSI,P.S"
783,"JAISWAL, S"
784,"CHANDA,MANAS"
785,"GUPTA , K.SASHI"
786,"JOSHI, ROSY"
787,BRAIN BOLT
788,"HOBBS, DAVID"
789,"SVEHLA,G"
790,"RANGA SWAMI,G"
791,"BAGYARAJ,D.J"
792,"BAPI RAJU,M"
793,"PRAKASHAM,V"
794,"ATTWOOD,TERESA K"
795,"SMITH,DAVID JPANY"
796,"SARIN,C"
797,"BALAKRISHNA,B.N"
798,"BANWEEL,COLIN N"
799,"MC CASH, ELAINE M"
800,"VENKATAKAVULU,T"
801,"CAPPUCCINO,JAMES.G"
802,"SHERMAN,NATALIE"
803,"ANANTHANARAYANA,P"
804,"ANURADHA, M"
805,"RAMAIAH SARMA,K"
806,"SURESH BABU, K"
807,"GUPTA,S.C"
808,"KAPOOR,V.K"
809,"PARAMESWARA MURTHY,P"
810,BAPU
811,"BALAKRISHNA, VV."
812,GASHUVA.G
813,"SADASIVARAO,V.N"
814,"VAUGHAN,TAY"
815,"RAMMOHAN , SADUM"
816,GARRET
817,GRISHAM
818,"REDDY, G.S."
819,"NARASIMHA REDDY, P."
820,"METZLER,DAVID .E"
821,"CAMPBELL,MARY.K"
822,NARESH MUDIGONDA
823,"KARCHER,SUSAN. J"
824,VIDYALATHA VALLIVEDU
825,PINGALI SURANA KATHARAJU
826,"PRICE,NICHOLAS .C"
827,"STEVENS,LEWIS"
828,MOLLA ATUKURI
829,"AHUJA,D.N"
830,RAMARAJA BHUSANUNI
831,"LURTON,R"
832,"PALLISTEN,C.J"
833,PEDDANA ALLASANI
834,"ARCHANA MISHRA,DR"
835,SUBRHMANYAM BHAGAVATULA
836,"AGARWAL,AMIT"
837,SUBRAHMANYAM BHAGAVATULA
838,SATYA PRAKASH
839,LAKSHMI NARASIMHAM CHILAKAMARTHI
840,"JINDAL,RAJINI"
841,"LADYARD,P.M"
842,"WHELAM,A"
843,"VENUGOPAL, B"
844,AARUDRA
845,"GULICK,BERMARD.R"
846,"GLICK,BERMARD .R"
847,KOTESWARA RAO TUMMAPATI
848,"JAIN,R.P"
849,"BROWN,JERALD.A"
850,"VENU GOPAL,K.R"
851,"RMACHANDRA, N"
852,"RAMACHANDRA, N"
853,"SAVITEH, WALTER"
854,"VIMALA,H.S"
855,"HORNBT,A.S"
856,NARAYANA REDDY C
857,"PAPPAS,CHIS .H"
858,"MURRAY,WILLIAM .H"
859,VEERANDHRANATH YANDAMURI
860,"MADHAVI,M"
861,"VEDAVATHI, C"
862,"COOPER,MULLESH"
863,RADHAKRISHNA MURTHY KANTAMANENI
864,"GOWRINATH,A"
865,LAKSHMNAREDDY
866,"MURTHY, M.R.K"
867,"RAJPUT,R.K"
868,"SASTRY, D.N"
869,"TAXALI,R.K"
870,"SHARMA,J.L"
871,"PRASHAR,R.K"
872,"RAGHAVENDRA, AKELLA"
873,"LATHA, T.S.V.M."
874,RAMAMOHANARAI KADIYALA
875,"NAGAIAH,G"
876,"HILL,S."
877,"KRISHNAN,A"
878,"GOPALA REDDY, MUDUGANTI"
879,"SUJATHA REDDY, MUDUGANTI"
880,"KELLY,STAND"
881,VIDYA PRAKASANANDA SWAMULAVARU
882,VIDYA PRAKASANANDAGIRI SWAMULAVARU
883,"RAVI,SETHI"
884,"DEB,A.C"
885,ASHOK RAJ
886,"GAYAKWARD,RAMAKANTH A"
887,"BHATRA,H.S"
888,"KRISHNA PRAKASH,MEERUT"
889,VEERA BALA RASTOGI
890,"VASHISTHA,A.R"
891,RASTOGI
892,"MALIK,WAHID.S"
893,DAS SUNITHA
894,"ATHERLY,ALAN.G"
895,PRATA STEPHEN
896,O LEVEL MODULE 
897,"RAM RAJ, S.K"
898,HEARN HEARLEY
899,STERN
900,RICHARD 
901,LIPSCHUTZ SEYMOUR
902,"JACOBS,A"
903,"PLUMMER,DAVID.T"
904,"MUKHERJI,S.M"
905,LEVIN JOHN
906,"SINGH,S.P"
907,"GUPTA,S.P"
